data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.031958421657058665,0.034251613885311845,0.08392434162632176,0.0369036452051247,0.08522040017774474,0.0852098228632097,0.10091592596035068,0.09286740579100736,0.08405548942413503,0.03430022296932095,0.052856337417228755,0.03895492208009771,0.03216555807097838,0.04211654955718202,0.04967909562546383,0.04786567343652898,0.05016293043776847,0.044978287713791365,0.05085891210804345,0.03469729279771307,0.047513469143619695,0.02619560145376645,0.03127528081025646,0.03195084557752294,0.03147955350893162,0.03449204466688127,0.03759921601749752,0.06823690553166402,0.0835484935960265,0.061907204723473566,0.05187715079601336,0.10137567597366332,0.10308777838355683,0.007711803754212955,0.005952693346935765,0.05572033438469473,0.05655279454650008,0.008880337452019464,0.008880337452019462,0.07439260688945773,0.23571076029861693,0.056407635462791476,0.047381796314472514,2.3803818203571057e+18,0.048000231288850954,0.045316050713182385,0.04654907770991729,0.045156432864672774,0.06312472087220707
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.03278299428582487,0.034492394456973705,0.08575949854290345,0.03791802679794348,0.08668415670403508,0.08642920176837968,0.1061918981396263,0.09415335151844552,0.0843744862440452,0.03444392869681604,0.049759395565982904,0.041430817270255486,0.03327278091999528,0.040495123194227205,0.05138847590875067,0.04651396018461999,0.04986934767774177,0.04361223562710198,0.05085957651917997,0.036033738859231314,0.04358229159979624,0.025747027794853373,0.03366404198598981,0.029573182462117698,0.029652349512863944,0.031595374693388134,0.0400680866269636,0.06621110045251587,0.08309794454887393,0.05563046020523833,0.05328911476083233,0.10607935107608285,0.10768913556831473,0.007072742956538712,0.006290857045903671,0.05038894645834926,0.058633679997781886,0.00847168266435935,0.008471682664359345,0.06803815850568792,0.2792529443128667,0.047876765208783596,0.04348984900578411,2.3803818203571057e+18,0.04905023924912962,0.04583443656835746,0.04765466354573834,0.04572536094668028,0.06445758333974348
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.03176734254966955,0.03489408786922973,0.08399109908635749,0.03665937204603488,0.08623465796241862,0.08549724071198359,0.10421263150366673,0.09362967781003148,0.08410514043330596,0.03372906729457159,0.05120773764471344,0.03932050693510527,0.031985651781503054,0.03808582686307378,0.04749277624466392,0.04380137663941878,0.05109333837903069,0.04040049203752378,0.04853062060649311,0.034535164001674674,0.04546509207237826,0.026133962744368897,0.030915778343762496,0.02950507993051573,0.03118791657091028,0.031797309849041416,0.03834730747368176,0.06056189209691591,0.07911529207156148,0.05643422053533721,0.05051836735862544,0.1040815759072785,0.102932852224716,0.00707028119683142,0.006026994182056152,0.050685100184964735,0.05596132439835231,0.008329541044015374,0.008329541044015376,0.07048172389725782,0.2747345204681304,0.05095883100356619,0.042647627728014566,2.3803818203571057e+18,0.04819347603320109,0.046174196581804786,0.04655297444156693,0.04586243227884366,0.062265295072642515
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}""}",0.03190018628526076,0.03462856437829328,0.08530573923679964,0.03712300551202449,0.08657522693963392,0.08704055467554575,0.10364406677050171,0.09205437276042885,0.08518989129945863,0.034214255516490454,0.05161827467062626,0.039107209549337635,0.03180895947261203,0.03804902983451653,0.051049074463742905,0.046734732073714376,0.053079489128025764,0.04146812007889304,0.052524916868371296,0.03496566925434147,0.044658056664583626,0.025480943395424185,0.029068654135148263,0.030566272508846692,0.032860427119543754,0.03132395192545181,0.03566420722001132,0.06331519383408797,0.0872458681238598,0.0562253021256245,0.05073846141136238,0.10007509208967985,0.10332743308332783,0.006986469571882691,0.0055390307937137956,0.050760732466184746,0.05494442541987545,0.007448443471253065,0.007448443471253065,0.07259821983823504,0.2458718914091998,0.051908773964882,0.04499820177182935,2.3803818203571057e+18,0.048396614450050425,0.04608879929664539,0.04755229423605978,0.04544106959789325,0.06247852038851234
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.03111699680930951,0.034479969207696456,0.0827577602760859,0.03535694127636842,0.08621506276398937,0.08696112946221081,0.10164864593946489,0.09151779145888216,0.08496172656557333,0.033356771753440165,0.04958108777253771,0.03865924788007822,0.03203756792521917,0.03923140848133712,0.05229903353618208,0.04724082768933212,0.05211497512273259,0.04181052298125156,0.050247197965631624,0.034979578834300716,0.046408628218415224,0.03232565944322903,0.03683782154315152,0.035307116280400556,0.03196719014656393,0.038825907929576894,0.04204045421106488,0.060495079471387214,0.0833647105962724,0.071245564942676,0.05549896686480714,0.10713057442814586,0.10260805715823519,0.008685831928054118,0.006637198028647761,0.06271963945171885,0.062265926000381416,0.00993840393489802,0.009938403934898019,0.07716031936278511,0.28727937791515995,0.0507563391711822,0.04554057709523345,2.3803818203571057e+18,0.04767835568685399,0.046325897320389914,0.04583236599887452,0.046486705633935366,0.06165315847024445
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.030214979847376578,0.03434257976964777,0.0837241997516432,0.0354160750304655,0.08611652734395008,0.0862733820986893,0.10106567868462488,0.09218406285852696,0.08507146662480934,0.03298035902563097,0.05203492628661661,0.03857650720194649,0.03051580277448284,0.037563479737509085,0.04961710367363824,0.047756127783887076,0.05401339303055177,0.04147746548980366,0.05047753959789579,0.03713200802627157,0.04778523351971316,0.025281075948249163,0.030298218801291223,0.0325730331504669,0.03236235168190502,0.03296131731270469,0.03765150717953226,0.06265314039036209,0.08422917799746886,0.059708108828523856,0.05086379386709895,0.0990897188921766,0.10342996368905534,0.007366988918496622,0.005957362210069615,0.05355831996058908,0.056768388786233824,0.007834715311940141,0.007834715311940138,0.07157968726996947,0.2220463556215106,0.05885973934821476,0.04320731162874375,2.3803818203571057e+18,0.04750325805578535,0.046034042292730296,0.04666921340016413,0.045331254486374116,0.059569950085466276
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.032259650199183636,0.03476185531218523,0.08504599030284621,0.037537249856367305,0.08675104073679689,0.08615813195329171,0.10503073246370172,0.09546462090321438,0.08467242132749812,0.03368377091473898,0.05306136609610004,0.04111748304043699,0.03227780270112564,0.04166477408714913,0.05007238951099664,0.05197432410879491,0.05021635746404769,0.046349183368103,0.05027463063165939,0.03554524619399991,0.04684193297848695,0.02719993828174276,0.031271083031648994,0.03433294949728231,0.030235855539641265,0.03524204842705699,0.04066312441231358,0.07015784761791274,0.0825861079886876,0.06501627292602491,0.05351780920096147,0.10404077575422649,0.10554062868852357,0.007877506624557476,0.006419484154448579,0.05755027803762314,0.05961434869744441,0.008842220349022689,0.00884222034902269,0.07244309471268508,0.2757429973145851,0.05298834469122525,0.04219133664358223,2.3803818203571057e+18,0.04882142379549971,0.04601286743636634,0.04709598955234032,0.04612276960790339,0.06331048032905574
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.032927134142298115,0.03436322152391582,0.0863774819748927,0.03884975856918639,0.08669105050952011,0.08461365971965076,0.10686693205586416,0.09749395836368939,0.0842744878245562,0.0349927948639736,0.05137366577264317,0.041125214414500115,0.0328177406567943,0.04183698409867002,0.05109315580234508,0.04893880009328576,0.05131776066828915,0.04430190274052979,0.05173428062246548,0.0363943666006403,0.043274881528792636,0.025910648801311175,0.03399353389107894,0.030485060428455453,0.03048007818405491,0.0316937799849627,0.041615501793661504,0.06786773706082404,0.08443785780825563,0.0545016453457342,0.05449571403436891,0.1053670336676242,0.09941845099533113,0.007072613065501033,0.006563872970895656,0.04974795350044617,0.06055547767929785,0.008376795547194452,0.00837679554719445,0.07672498089844955,0.2816944486531902,0.056912025732813676,0.046701008917617956,2.3803818203571057e+18,0.049599464130667605,0.04541043590407287,0.04774165472448237,0.045581615524828666,0.06464330181190571
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.030552499145798606,0.033568546314774766,0.0838643799801932,0.03587475751694055,0.08610510794124886,0.08691552792140998,0.09785958001578716,0.09106478154357044,0.08560498918832044,0.033262015489174214,0.05218967737475044,0.04029847177472118,0.030687744910642346,0.03939602787955365,0.04635959284249526,0.04917489067767986,0.05352687183664533,0.04190188442843021,0.047474019484229434,0.03920341593909918,0.047573944742332334,0.027477668834598575,0.029619561082167803,0.03339991046718447,0.032627207893957975,0.034159245341894656,0.0355435089832789,0.06286815442791374,0.07892530154672643,0.06254358944924043,0.04898229554950368,0.10090633048506759,0.10495761715432694,0.00763953873399562,0.00559726647037561,0.05574144172875687,0.054043590425861064,0.00844920039805174,0.008449200398051738,0.06847346580075307,0.24301352430799933,0.04975813413832481,0.040462171838999736,2.3803818203571057e+18,0.04783899583162981,0.04562777262422059,0.046605299230519835,0.045658045773979423,0.06033705721282657
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}""}",0.032630674094621163,0.034691640064881735,0.08678694453568264,0.03827389862171653,0.08763681658097426,0.08763992185747166,0.10289235817254201,0.09422765963619659,0.08637911558043206,0.034016672455739055,0.0531354388763373,0.04322832255014262,0.032823244902740724,0.03903482929075172,0.047854276983271445,0.050957213926217784,0.05245667909524899,0.04230539721406819,0.04914409423974834,0.0385214882416151,0.04739778038736382,0.023892455913974125,0.02725692864548092,0.03305907594278354,0.03112247939037454,0.03007649228928713,0.033114675195007104,0.0662102236799256,0.08049923728492782,0.05470234954184149,0.04602284385058956,0.10180848506994056,0.10601537209842751,0.0067306485686023584,0.005184539329728813,0.04962665620486497,0.050086772604370396,0.00727238977597682,0.007272389775976814,0.0718079704924465,0.2416428059808318,0.05161052620096239,0.04387668460231507,2.3803818203571057e+18,0.049467691307088876,0.046193758383319024,0.04818330445096013,0.046065771318150255,0.06414410592150815
