data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6474376319918712,0.6580815437764275,0.7597633261290193,0.7022764389568027,0.6393101803385987,0.6233921647938608,0.6790479919674569,0.6702335645545587,0.6297730052442868,0.6400977170121015,0.6636345674563591,0.6616656435306311,0.6435920969428469,-0.024106481324078447,0.02253012926639285,-0.018899575472033563,0.00661552925215771,-0.046841399760697865,0.049274986723170024,-0.021567926518529592,0.020042470513512187,0.0408312341644538,0.044611919326409684,0.040281819645095314,0.039575256166203644,0.055020152483991024,0.05998963026008878,0.9327767798074235,1.079023172944376,0.09097810461495835,0.086688842006385,0.18157545339725475,0.12900367125093118,0.012336074533887196,0.009318988293660917,0.08593665670283022,0.09128418368050277,0.01881624785511962,0.018816247855119612,0.2066367651118497,0.4438601991933759,0.12056637753433892,0.11665890520166006,4.72006024077332e+18,0.41935475812370443,0.21995542221489428,0.13260694579323448,0.22808287386816684,0.28359528015437757
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.6475282233496398,0.6586136795435922,0.7582836159601417,0.7018328659250267,0.6375821074573912,0.6211985203131759,0.6807136061201104,0.6693627844904566,0.6273001450799386,0.6404819450306481,0.6641205303477572,0.661154850591438,0.6435253399340752,-0.025479088491836433,0.02610763315002759,-0.019774101790904903,0.011067638648214327,-0.0481642641772806,0.05341346104017195,-0.02067290556078977,0.020595190413681932,0.0402940727835342,0.04679690114404816,0.040944156525542785,0.041587390741077944,0.05674184724556263,0.06197221129661316,0.9304772470513858,1.0847427098989766,0.09349964797825851,0.08847020653025973,0.1834054251206548,0.12927978424267855,0.012723764129102144,0.009598185543782233,0.0886308352288559,0.0935985865506691,0.018461783984586148,0.018461783984586148,0.19444345603061133,0.4354514954504127,0.10985878349480517,0.1112907334677017,4.72006024077332e+18,0.4185360173619849,0.21904609009540624,0.133425686554954,0.22899220598765488,0.28405912485506984
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6479573818282415,0.6589309561945547,0.7590466889365525,0.702396603242699,0.6380338809048407,0.621670142816787,0.6780567205407197,0.6698988409709424,0.6284348686917357,0.6408961113749805,0.662317377504682,0.6615274015709046,0.6445210812053678,-0.025609329121896354,0.022908462962270306,-0.01960130280808548,0.005635028902001113,-0.04822869815415535,0.049621851848984044,-0.020631290195924187,0.017796296299314212,0.03772643013516583,0.042691459032168054,0.037803619197027384,0.04077648881699433,0.05427812823609757,0.0578598029849717,0.930157593769836,1.0786304540526988,0.08941655212617398,0.0826791262251223,0.1831124823846485,0.12732109127217348,0.012156251444877452,0.008981492964499212,0.08463665842575552,0.08732169023549889,0.01804363180615955,0.018043631806159553,0.190937715600088,0.4267835903602652,0.11455322065631995,0.1082574011878124,4.72006024077332e+18,0.4189764833250105,0.2190573975798302,0.1329852205919284,0.2289808985032309,0.2848369898588653
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}""}",0.647588179313562,0.6594902488600648,0.7558901922128736,0.7012292301014771,0.6347828476505808,0.6203128698775507,0.6640308075591239,0.6629708862386773,0.6277923550300052,0.6393695531260444,0.6634998608544341,0.6634490973333768,0.6437400830562621,-0.019151279904966362,0.007892361174684634,-0.018329573256466336,-0.0033237033896069607,-0.04265801636112659,0.036238452529118816,-0.024079544207332337,0.019759777798172094,0.034073931353630044,0.04261518876865688,0.03975687516177209,0.04172955933289352,0.05054054434201647,0.052895923427573426,0.9374687177575133,1.0580371074394443,0.08401727099352684,0.07855674179863671,0.1867632220650569,0.14506174543907352,0.01132628073493411,0.008180979975929216,0.07981501577425126,0.08186443591577626,0.015667282047713765,0.015667282047713765,0.18372816876736267,0.3904143679656554,0.11365518224940606,0.10450404585933504,4.72006024077332e+18,0.4171663654405409,0.21761648221003993,0.134795338476398,0.2304218138730212,0.2844798671562449
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.648764815105537,0.6589110929136358,0.7625844750590415,0.7039240226785773,0.6411506706521605,0.6175836992636569,0.6894505879887531,0.6867629538673174,0.6296039514635725,0.6405969046437819,0.6682283515287445,0.6646244105156567,0.6440885376976998,-0.0466782908312404,0.03207995012532586,-0.0399117723584574,0.018213521344708987,-0.06917925460366058,0.0598466365251806,-0.02402750587187472,0.024139813831044712,0.051691811234414596,0.04902842021107643,0.05073220302300121,0.04496822177074119,0.07089517492485077,0.06586188123716424,0.900390896834876,1.0960436029127305,0.1184072081731528,0.0929680814071782,0.16272009163795745,0.12343249997173124,0.015906649281017076,0.01022190904717063,0.10997085713172013,0.09913519199070096,0.021666661072722374,0.021666661072722374,0.2079561257058086,0.47171924817835004,0.1161685019197412,0.11643043757888959,4.72006024077332e+18,0.42093859483731816,0.22021207581484228,0.13102310907962073,0.22782622026821878,0.2862270888403217
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6473288960660736,0.659210493352136,0.7562854363489774,0.7012601883652533,0.63547707460126,0.6199094837938995,0.6720860330185022,0.665657725877394,0.6266457089709139,0.6406604878940231,0.6635641195798897,0.6601884200988607,0.643382204742306,-0.022941821803006343,0.01742932563560277,-0.017210029405828508,0.00463567895997623,-0.04574824208349435,0.04544032404758824,-0.019527932204837565,0.02018191483758364,0.03600661946160653,0.04291414644866967,0.038822978125186036,0.04344881976734086,0.0522015405099291,0.05649483351059565,0.9331613792797436,1.0734468936225183,0.08681128260917864,0.08224183576398408,0.18165039835215765,0.13461599651413916,0.011710644502623458,0.008796441850904358,0.0820874502369134,0.08665440224136585,0.01824203432424508,0.01824203432424508,0.20368181471543234,0.42639666195751197,0.12447146498997104,0.11532059040899863,4.72006024077332e+18,0.4173838372921362,0.21809323730912375,0.13457786662480267,0.22994505877393734,0.28380591352550144
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.6481260737179614,0.6591838559921781,0.7586401004328808,0.7023162894914772,0.6374368194307812,0.6207146823726558,0.6806348117129235,0.6698918358626657,0.6270724612227624,0.6409620656206464,0.6642169280955125,0.6619302057987159,0.644262362647788,-0.02641356226784552,0.026688610440284675,-0.020800925276014737,0.010811562532689528,-0.04917715349000995,0.05356235049016106,-0.020968140178069476,0.019954565447724382,0.04110057497594521,0.04729040786245481,0.04420630366504744,0.04148703604660509,0.05762694582719859,0.061179599083337304,0.9295525166126052,1.085389311724856,0.09555742198991302,0.08692923470040598,0.18083113166093004,0.12685748441079192,0.01291963410276572,0.009504652199252164,0.0900322026846923,0.0922976672495856,0.018338659059016552,0.018338659059016556,0.19999466254065693,0.4453791990261769,0.11662803773706598,0.11297490214310252,4.72006024077332e+18,0.41876229853284075,0.21867452089794048,0.13319940538409816,0.2293637751851206,0.2851555358934184
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6464846477232117,0.6572311671759731,0.7587290378469512,0.7012796606526498,0.6391992092123916,0.6235621903564915,0.6817329943102304,0.6695043783200729,0.6289636559223564,0.6389800491548477,0.6628135167385035,0.6609331676407191,0.642525077208977,-0.02338422966199204,0.02625582100564737,-0.01878752753267332,0.009945122021062437,-0.04594218796358133,0.052769338387873954,-0.021953118485871295,0.020288439529526435,0.04030436201801471,0.046237752370296176,0.04264589970383877,0.042386654911209354,0.05537333881268602,0.06105668111976884,0.9350321633836952,1.0833871149925178,0.09032901762993316,0.08643688598431405,0.18310341010063394,0.1217922573183748,0.01241494475891911,0.00949701067757116,0.08590683997199662,0.09161387895482116,0.018417828273876603,0.018417828273876606,0.20168768464972478,0.4488654254118747,0.11848115708528183,0.11362093758663587,4.72006024077332e+18,0.41882278042627114,0.22037642878612052,0.13313892349066778,0.2276618672969406,0.2816645541876739
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6476953374508354,0.659347599924306,0.7567088764974419,0.7015788052936734,0.6356470813147501,0.6185821846334381,0.6741781541569026,0.6688046415402354,0.6264027901540007,0.6404257507947921,0.6630932761675546,0.6616574485866441,0.6439766740211345,-0.02719610602632062,0.02053857497567722,-0.022451850918101493,0.0052443340900947275,-0.050222456906797434,0.047775364002902,-0.021231697791851984,0.01911660214642021,0.03915019301632549,0.04103222407569871,0.042426948486368694,0.042640180652802666,0.055750414396385894,0.05716507953131114,0.9264253843121221,1.077738568942691,0.09320332616855653,0.08365162890317716,0.18386456158121756,0.14010696354335536,0.012497667472458304,0.008872622813298583,0.08775659416740407,0.08804402464037825,0.017491351327882664,0.017491351327882664,0.19046733764092308,0.40790799141444417,0.1119361188084859,0.10512303069911043,4.72006024077332e+18,0.41765206134126226,0.2179950199734879,0.13430964257567665,0.2300432761095732,0.2843313009167437
Compas Dataset,,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}""}",0.646562090843278,0.6582806320160511,0.755970017174168,0.700565843261577,0.6359835447175509,0.6228406764694716,0.6655163324984915,0.6614543617273101,0.6288589149748188,0.6388507410277103,0.6618209197856781,0.6614918163428699,0.6429483062671444,-0.015475790980781431,0.008936341859798105,-0.013613192151821713,-0.003594655577001855,-0.038613685257838475,0.03665741752367263,-0.022641075315159617,0.018872613518533744,0.03448586171908608,0.040277382070595974,0.041067835970437915,0.04234669346836869,0.04872614119242261,0.05157274632910803,0.9440647426222116,1.0585931181459187,0.08081787860932466,0.07607581998195591,0.18905916733262487,0.14891615132148986,0.010932063286572327,0.007990394716053641,0.07710063463374879,0.07933972264917584,0.015181236685486876,0.015181236685486876,0.1781946867121932,0.3784111803704859,0.11569217834326877,0.10096133459494504,4.72006024077332e+18,0.41725366973888384,0.218729874978667,0.13470803417805502,0.22930842110439412,0.2822845288716527
