time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,race|[ERD] Error Rate Difference,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[SPD] Statistical Parity Difference,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|race|[ERD] Error Rate Difference,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[A_SPD] Absolute Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-21 14:59:30.996555,1,Adult Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=-1 vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.7497697267424009,0.0,0.0,0.0,0.0,0.09139994714834215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6689250473493009145
2024-02-21 14:47:03.227205,1,Adult Dataset,Reweighing Bias Mitigation,SupportVectorClassifier,,['race'],{},0.8523180841264968,0.7693548387096775,0.5852760736196319,0.664808362369338,0.1903592262818544,0.0175521910121092,-0.0784473277046683,-0.1434885800770501,0.0784473277046683,0.1434885800770501,0.0849683667283269,-0.0849683667283269,0.7238046054635257,0.0103055707981741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6689250473493009145
2024-02-21 14:42:26.121927,1,Adult Dataset,FairBalance Bias Mitigation,SupportVectorClassifier,,['race'],{},0.8096407737181456,0.5790754257907542,0.8760736196319019,0.697265625,0.3785692354927847,0.0242138315897467,-0.0130811498909494,0.0110759493670885,0.0130811498909494,0.0110759493670885,0.0889594441249164,-0.0889594441249164,0.2943981604133927,0.0107896371896472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6689250473493009145
2024-02-21 14:36:56.440859,1,Adult Dataset,FairMask Bias Mitigation,SupportVectorClassifier,DecisionTreeRegressor,['race'],{},0.8520110531163647,0.7689822294022617,0.5840490797546012,0.6638772663877266,0.1900521952717224,0.020441155896846,-0.0878863149032932,-0.1561468079251514,0.0878863149032932,0.1561468079251514,0.0922051577000202,-0.0922051577000202,0.8316543635688098,0.0111833005296261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6689250473493009145
2024-02-21 14:16:56.348774,1,Adult Dataset,No Bias Mitigation,SupportVectorClassifier,,['race'],{},0.8517040221062327,0.7643312101910829,0.588957055214724,0.6652806652806654,0.1928154743629106,0.0182672428533677,-0.0988251713541881,-0.1755985140341221,0.0988251713541881,0.1755985140341221,0.0979543299497909,-0.0979543299497909,0.9011798355380768,0.0118806012302545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6689250473493009145
2024-02-21 11:59:53.461156,2,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.6808066759388038,0.6798051659697295,0.79807667780527,0.7336881641281165,0.6474269819193323,-0.0637898021693637,0.0087439056592916,-0.0168749862894163,0.0122731714910622,0.019267330787024,0.0469607703515415,-0.0469607703515415,0.0754998257169771,0.0102793054021483,0.0001397590920785,0.0003987649706238,0.0003679570056751,1.2456904144258856e-05,0.0009792808354982,2.9469997191780662e-05,0.000150630738449,0.0003712300356566,7.645588617859319e-05,0.0002847651622679,0.0001265836636669,0.0001265836636669,0.0004835461684689,6.391983034788884e-06,1351086015650276008
2024-02-21 11:59:53.410843,2,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.6780250347705146,0.6729238723794735,0.8094852434762645,0.7345292069124121,0.6627260083449236,-0.0841284961643187,0.0118595583960547,-0.0304553054917451,0.0118595583960547,0.0304553054917451,0.0466752013634913,-0.0466752013634913,0.0718868523539565,0.0101932254077193,4.352359268880962e-06,5.7779636030122616e-05,0.0007883857813598,4.961549592434185e-05,0.0007355487164408,0.000185417319274,4.254086018405891e-06,2.6844482404131854e-06,4.254086018405891e-06,2.6844482404131854e-06,2.252679960270404e-05,2.252679960270404e-05,1.99469227728291e-05,9.373301832521722e-07,1351086015650276008
2024-02-21 11:59:53.359710,2,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.6794158553546592,0.6790273556231003,0.7929750274213707,0.7315086188181147,0.6432545201668984,-0.0660180097018785,-0.0240275060585425,-0.046625415444532,0.0240275060585425,0.046625415444532,0.0783895498854816,-0.0783895498854816,0.1266145271238616,0.0171018703538564,4.352359268881194e-06,4.471503404440115e-05,8.200080218744691e-05,7.364350395423265e-10,0.000108808981722,1.4218775595045851e-05,0.0002599209179203,6.255488795617659e-05,0.0002599209179203,6.255488795617659e-05,0.0003875184374016,0.0003875184374016,0.0009578188426927,1.7522616308090973e-05,1351086015650276008
2024-02-21 11:59:53.307824,2,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=-1 vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.6446453407510431,0.6191076935399896,0.9243170165548557,0.741321303578975,0.8226703755215576,-0.1012596905526446,-0.0119394070873775,-0.0155699187690853,0.0119394070873775,0.0155699187690853,0.0459458864612523,-0.0459458864612523,0.0567249743329587,0.010032671710245,0.000108808981722,0.0001335024808791,0.0002181315685468,1.24938460526777e-05,0.0005924044560421,5.940836874528248e-08,9.332956119954356e-05,0.0001637625438252,9.332956119954356e-05,0.0001637625438252,3.0668762938150006e-05,3.0668762938150006e-05,2.7646659142588505e-05,1.3047407973874285e-06,1351086015650276008
2024-02-21 11:59:53.243636,2,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=-1 vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.6439499304589709,0.6222190408889322,0.9002818661837104,0.7358559694625268,0.7969401947148818,-0.0994079699999813,-0.011340929791052,-0.0224616751796004,0.011340929791052,0.0224616751796004,0.0483653358542499,-0.0483653358542499,0.0620690443968092,0.0105549548225108,0.0001238004414259,3.971628633341319e-05,3.37503410792542e-05,4.029421877411723e-05,4.835954743201146e-05,0.0002620839009669,5.2199488084970735e-05,0.000381249681095,5.2199488084970735e-05,0.000381249681095,9.80182342263536e-05,9.80182342263536e-05,0.0001811886610312,4.376606348823869e-06,1351086015650276008
