time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness
2023-12-16 18:23:09.573392,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6828929068150209,0.7,0.7720588235294118,0.027247571852973634,0.048725328947368474,0.06344728207086925,0.9050261181423634,0.014138397287222824,0.09979147587283173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 18:23:09.560681,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.674547983310153,0.7230769230769231,0.6911764705882353,0.024023517622442,0.0308388157894736,0.0579003107692842,0.9003287507471607,0.0129023272548606,0.104995303747859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 18:23:09.546874,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6787204450625869,0.6962305986696231,0.7696078431372549,0.1925479947995748,0.16796875,0.2173909269258147,0.7183268097359067,0.0484427258535943,0.3308306467277802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 18:23:09.532595,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6787204450625869,0.6997742663656885,0.7598039215686274,0.1569181899503732,0.1416529605263158,0.1841959061789267,0.7506111607352733,0.0410456494783939,0.286867523306664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 18:23:09.507497,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1200, latent_dim=10, vae_layers=(75, 60, 30, 15), lr=0.01, losses_used=['loss from an adversaty trying to predict z->s', 'loss adv predicting if sensitive attr was flipped', 'Reconstruction loss', 'KL divergence loss'])loss from an adversaty trying to predict z->s: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, loss adv predicting if sensitive attr was flipped: {'weight': 0.001, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 12}, KL divergence loss: {'weight': 0.005}""}",0.6689847009735744,0.6653696498054474,0.8382352941176471,0.0196805170690353,0.05859375,0.0543846247330682,0.9275873228692296,0.012118902586462,0.0751683402861829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 16:09:58.220623,1,Adult Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.8590727663494013,0.7458745874587459,0.5970937912813739,0.0678724266342509,0.126014120948998,0.0333146424432731,0.8255695607922963,0.0042005839151006,0.1916817541299019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 16:09:58.110405,1,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.8136321768498619,0.5675675675675675,0.8322324966974901,0.0466098189516276,0.0841994474411261,0.0517879705431572,0.8513840555767721,0.0065298529446837,0.1608919530634524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 16:09:58.010191,1,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.8590727663494013,0.7418831168831169,0.6036988110964333,0.009459023551171,0.0025873788536596,0.0783140817165713,0.6098355892935629,0.0098744830458456,0.49456588389163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 16:09:57.909957,1,Adult Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.8581516733190052,0.7414075286415712,0.5984147952443857,0.0409639769311244,0.0580186817524009,0.0886875256999738,0.5581546071500406,0.0111824521172555,0.583119281233075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16 16:09:57.789785,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1200, latent_dim=30, vae_layers=(75, 60, 30, 15), lr=0.01, losses_used=['loss from an adversaty trying to predict z->s', 'loss adv predicting if sensitive attr was flipped', 'Reconstruction loss', 'KL divergence loss'])loss from an adversaty trying to predict z->s: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, loss adv predicting if sensitive attr was flipped: {'weight': 0.001, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 44, 'sens_col_ids': [42]}, Reconstruction loss: {'weight': 12}, KL divergence loss: {'weight': 0.005}""}",0.8259134172551428,0.6772388059701493,0.4795244385733157,0.0137273165479682,0.0107661272639564,0.0616604986729468,0.6450043904202751,0.0077746624285012,0.4384981553563913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
