time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness
2023-12-13 15:27:55.951668,4,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,['sex'],{},0.8487104697574455,0.7125361241904781,0.6282942381063019,0.0656533161055001,0.06252238742465213,0.17807253439667606,0.3478593422167231,0.03949126271946897,1.0619118106258632,6.710706181692844e-06,0.00045237043442259084,0.0002678991542580466,0.0012794088032052002,0.0026110371858034586,0.00023227732351199174,0.001383823967930865,1.4475729927670687e-05,0.012152587079504125
2023-12-13 15:27:55.908849,4,Adult Dataset,Reweighing Bias Mitigation,RandomForestClassifier,,['sex'],{},0.8480196499846484,0.7145696852796893,0.6194919122917775,0.0632475492299018,0.0562931025560522,0.1720539376679774,0.3568507547307425,0.0381451622254007,1.035804510977439,1.1783505147836355e-05,0.000342946512668,0.000236562250859,0.0006941998624187,0.00144756183208,0.0002557082926078,0.0013651930168672,1.4498479172262676e-05,0.0107321509842507
2023-12-13 15:27:55.867901,4,Adult Dataset,FairBalance Bias Mitigation,RandomForestClassifier,,['sex'],{},0.8446423088731961,0.6918864245821326,0.6446647175800577,0.0885588029843052,0.0821258790367874,0.195362769236551,0.3287232380137622,0.0433146566347874,1.1235354506578978,2.6724989675292988e-05,0.0005181137146191,0.0003717734083105,0.0014770159125225,0.0041676420222911,0.0003899138026832,0.0023609970661687,2.20113524358994e-05,0.0220418875106011
2023-12-13 15:27:55.827016,4,Adult Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,['sex'],{},0.8482499232422475,0.7113873350907349,0.6273057860576022,0.0585721990226496,0.0544486920938955,0.1736098707020351,0.3607446753178824,0.0384975361633416,1.0247106883809265,1.104703607609636e-05,0.0005228016216174,0.00027456538089,0.0011126123793551,0.0019882027913216,0.0002200825620387,0.0013015395982399,1.3425949163531905e-05,0.0103759613546111
2023-12-13 15:27:55.786364,4,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,['sex'],{},0.8487104697574455,0.7125361241904781,0.6282942381063019,0.0656533161055001,0.0625223874246521,0.178072534396676,0.3478593422167231,0.0394912627194689,1.0619118106258632,6.710706181692844e-06,0.0004523704344225,0.000267899154258,0.0012794088032052,0.0026110371858034,0.0002322773235119,0.0013838239679308,1.4475729927670687e-05,0.0121525870795041
2023-12-13 15:27:55.755681,4,Adult Dataset,FYP VAE,RandomForestClassifier,,['sex'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D4EFADD30>},0.7791679459625422,0.5643600401783837,0.3914044716822092,0.0832536675555897,0.1863366582951289,0.032054766492702,0.8100206739985361,0.0070545488619066,0.227417789218343,2.287767524452441e-05,0.0015486700005281,0.0025055096728701,0.0005558631943013,0.0058162063569621,0.0005685130162735,0.0214668692333806,2.706905332873184e-05,0.0337484139834207
2023-12-13 15:27:55.725315,4,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.8510132023334357,0.7180678012072614,0.6362998281777921,0.0971449641820318,0.1208118885958989,0.1856016009318266,0.3305113771057364,0.0411363343061481,1.1154115185280031,1.726872679415438e-05,0.0003953658860211,0.0014723068542426,0.0016992957013717,0.0055540855533072,0.0006850381605054,0.0018331160358304,3.466462284395512e-05,0.0165231711747117
2023-12-13 15:27:55.684318,4,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.8512434755910346,0.7186961066865892,0.6363870960951921,0.084237622338022,0.1074907186617811,0.1776908040006037,0.3530667972802,0.039377292657679,1.0485370284271798,1.2372680405227944e-05,0.0003977343365666,0.0013606699024215,0.0017043243322679,0.0043387704450569,0.0007039430457409,0.0017772741055558,3.509898805222446e-05,0.0152066578381877
2023-12-13 15:27:55.657041,4,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.8510132023334357,0.7180678012072614,0.6362998281777921,0.0971449641820318,0.1208118885958989,0.1856016009318266,0.3305113771057364,0.0411363343061481,1.1154115185280031,1.726872679415438e-05,0.0003953658860211,0.0014723068542426,0.0016992957013717,0.0055540855533072,0.0006850381605054,0.0018331160358304,3.466462284395512e-05,0.0165231711747117
2023-12-13 15:27:55.618870,4,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D4EFADD30>},0.7447037150752226,0.4780627121835414,0.5912914536825755,0.0976536941778866,0.2245966332594153,0.0831732224434791,0.7506964626126942,0.0183760934739272,0.2885569147465496,0.0002283407627547,0.0004875742142684,0.0016374035900435,0.0067172563827274,0.0288104884267924,0.0004835496167284,0.0020764348945256,2.2349279832939087e-05,0.0035673134456556
2023-12-13 15:27:55.558047,4,Adult Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.8486337120049124,0.7297281988089417,0.5942062621210128,0.0973229552922442,0.1218221386053084,0.1773572018206793,0.307009958400957,0.0393157356267867,1.1868473010145433,6.92870102692774e-06,0.000205288061301,0.0001908963524167,0.0009181459881211,0.0035416150497587,5.140042328217995e-05,0.001095176929358,4.240885447064532e-06,0.0121169013771874
2023-12-13 15:27:55.517230,4,Adult Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.8423395762972061,0.7293141487638194,0.553710179868343,0.0752115420565336,0.158968356943589,0.0782969208036588,0.627380247092253,0.0173404647734941,0.4673292694565403,1.628480411430966e-05,0.0006344618365773,0.0001733198294482,3.526322719513461e-05,0.0001703423504083,6.444674686191106e-05,0.000869341396433,2.9601694260645967e-06,0.002276578512869
2023-12-13 15:27:55.476554,4,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.8126343260669328,0.5812289409232378,0.8062917846675653,0.0124187333945568,0.0530029747063119,0.175245181728567,0.5552595662341815,0.0388185895445995,0.5884138006044465,9.397345355399516e-06,0.0002343727915796,0.0001201536382494,3.0248554795970075e-05,0.0003581073458811,3.333050571799203e-05,5.8123997875357945e-05,1.1354548952223918e-06,0.0001883756176933
