time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,race|[ERD] Error Rate Difference,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[SPD] Statistical Parity Difference,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|race|[ERD] Error Rate Difference,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[A_SPD] Absolute Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-23 21:54:58.624535,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.7009735744089013,0.6989247311827957,0.8125,0.7514450867052023,0.6467315716272601,-0.03783593268129348,0.050892274820800776,0.03275488649429137,0.050892274820800776,0.03275488649429137,0.0021235351132258273,0.0021235351132258273,0.003279982579345586,0.00046618603724459407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6818317340200695988
2024-02-23 21:45:40.717590,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.7009735744089013,0.6883910386965377,0.845,0.7586980920314254,0.6828929068150209,-0.0695127323993303,0.0109935758465996,-0.0224070162303804,0.0109935758465996,0.0224070162303804,0.0392986166182043,-0.0392986166182043,0.0586456278763971,0.0086273432618708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6818317340200695988
2024-02-23 21:43:20.989697,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=-1 vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.6286509040333796,0.6021505376344086,0.98,0.7459562321598477,0.9054242002781642,-0.1007049079214028,0.0215934544994931,0.0109093826038129,0.0215934544994931,0.0109093826038129,0.0008282668076482,-0.0008282668076482,0.0009150555847594,0.0001818318983443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6818317340200695988
2024-02-23 21:35:51.093204,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=-1 vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.6175243393602226,0.5942684766214178,0.985,0.7412982126058325,0.9221140472878998,-0.1108643933386201,0.0255590928856807,0.0081820369528596,0.0255590928856807,0.0081820369528596,0.0049079214027668,0.0049079214027668,0.0053132631257631,0.0010774507167852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6818317340200695988
2024-02-23 21:27:22.990855,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=-1 vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.6161335187760779,0.5933734939759037,0.985,0.7406015037593985,0.9235048678720446,-0.1192616089523306,0.0223481084519363,-0.0025134361881333,0.0223481084519363,0.0025134361881333,0.0006344171292624,0.0006344171292624,0.0006868131868131,0.0001392754966041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6818317340200695988
2024-02-23 21:24:38.392865,1,Compas Dataset,Reweighing Bias Mitigation,SupportVectorClassifier,,['race'],{},0.7051460361613352,0.7008547008547008,0.82,0.7557603686635944,0.650904033379694,-0.0569918054454137,-0.0179899424373561,-0.0408567073985935,0.0179899424373561,0.0408567073985935,0.0677152171997532,-0.0677152171997532,0.1076782962028863,0.0148657248806003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6818317340200695988
2024-02-23 21:24:27.043024,1,Compas Dataset,FairBalance Bias Mitigation,SupportVectorClassifier,,['race'],{},0.6954102920723226,0.7223587223587223,0.735,0.7286245353159851,0.5660639777468707,-0.0270772755308837,-0.0124092862625506,-0.0265782507553677,0.0124092862625506,0.0265782507553677,0.0604458542602872,-0.0604458542602872,0.1106273181744881,0.0132698598153439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6818317340200695988
2024-02-23 21:24:14.302150,1,Compas Dataset,FairMask Bias Mitigation,SupportVectorClassifier,DecisionTreeRegressor,['race'],{},0.7009735744089013,0.6980728051391863,0.815,0.7520184544405999,0.6495132127955494,-0.0568420125121155,-0.081323725717253,-0.0916067274526056,0.081323725717253,0.0916067274526056,0.1267953123623227,-0.1267953123623227,0.2084600898160222,0.0278357555018657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6818317340200695988
2024-02-23 21:23:34.656193,1,Compas Dataset,No Bias Mitigation,SupportVectorClassifier,,['race'],{},0.6995827538247567,0.6957446808510638,0.8175,0.7517241379310345,0.6536856745479833,-0.0462331482950039,-0.091096399727096,-0.0876226637075857,0.091096399727096,0.0876226637075857,0.1332804652392281,-0.1332804652392281,0.2183818433818434,0.0292594605782641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6818317340200695988
2024-02-23 01:44:58.072070,2,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.8145532698802579,0.6585397809086238,0.5161502992035767,0.577380742826967,0.1932760208781087,0.0458635575955212,-0.0146578614535433,-0.0156483467588474,0.0146578614535433,0.0262037884477181,0.0542949505939104,-0.0542949505939104,0.3661411409332221,0.0069082919960117,0.0,0.000345888949659,0.0012501343132756,0.0002268608993059,0.0003009271544654,0.0001744311156841,2.238684282308898e-05,0.0006866385290127,2.238684282308898e-05,0.0002448707562851,0.0001132498369138,0.0001132498369138,0.0026327141955648,2.134284231730537e-06,8049426329055627467
