time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,sex|[ERD] Error Rate Difference,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|sex|[ERD] Error Rate Difference,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[A_SPD] Absolute Statistical Parity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-21 14:12:23.426209,2,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 20), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.675,0.6890476190476191,0.9492753623188406,0.795472660608959,0.9199999999999999,-0.08736263736263737,0.09995270037839696,0.03104575163398693,0.09995270037839696,0.03104575163398693,0.06666666666666665,0.06666666666666665,0.0714285714285714,0.014000000000000007,0.0012249999999999982,0.0024056689342403645,0.0025729888678848985,0.00022454590127619515,0.006400000000000003,0.004869279072575778,0.009990542312933596,0.0009638386945192021,0.009990542312933596,0.0009638386945192021,0.004444444444444443,0.004444444444444443,0.005102040816326526,0.0001960000000000002,5009264129198021140
2024-02-21 14:12:23.089704,2,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 20), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}""}",0.65,0.6815789473684211,0.8979846014492754,0.7720653412688363,0.875,-0.0752747252747252,0.0295991446297678,-0.0080213903743315,0.0346301043820898,0.0374331550802138,0.0164835164835164,0.0164835164835164,0.0169683257918552,0.00375,0.0004,0.0003393351800554,0.007463300961753,0.0004156497044567,0.0056249999999999,0.0010508996498007,0.0011992441295144,0.0014012410992593,0.0008761093628139,6.434270353741848e-05,0.0002717063156623,0.0002717063156623,0.0002879240801785,1.4062500000000044e-05,5009264129198021140
2024-02-21 14:12:22.986070,2,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 20), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.645,0.6665909090909091,0.9420289855072465,0.7787789342861582,0.94,-0.0683150183150183,0.0202743378052975,0.0032679738562091,0.0202743378052975,0.0032679738562091,0.0142857142857142,0.0142857142857142,0.0158730158730158,0.003,2.5000000000000045e-05,0.0007070764462809,0.003360638521319,2.920238699828412e-06,0.0036,0.0025737967770934,0.0004110487734433,1.0679653124866428e-05,0.0004110487734433,1.0679653124866428e-05,0.000204081632653,0.000204081632653,0.000251952632905,9.000000000000015e-06,5009264129198021140
2024-02-21 14:12:22.876538,2,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=-1 vae_layers=(75, 60, 30, 20), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.685,0.6801063829787234,0.9921875,0.8070182008838289,0.97,-0.1038461538461538,0.0128838552751596,-0.0227272727272727,0.0128838552751596,0.0227272727272727,0.0021978021978021,0.0021978021978021,0.0023310023310023,0.0005,2.499999999999949e-05,9.78836577636932e-05,6.103515625e-05,9.119956728445512e-05,0.0009,0.0006113392102403,0.0001659937267512,0.0005165289256198,0.0001659937267512,0.0005165289256198,4.830334500664137e-06,4.830334500664137e-06,5.433571867138191e-06,2.50000000000006e-07,5009264129198021140
2024-02-21 14:12:22.757735,2,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=-1 vae_layers=(75, 60, 30, 20), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}""}",0.685,0.6817021276595745,0.9927536231884058,0.8074218165494538,0.97,-0.0778388278388278,0.0367002063983488,0.0098039215686274,0.0367002063983488,0.0098039215686274,0.019047619047619,0.019047619047619,0.0197044334975369,0.004,0.0020249999999999,0.0017390674513354,5.2509976895609824e-05,0.0007254409847153,0.0009,0.0036308349769888,0.0013469051496814,9.611687812379896e-05,0.0013469051496814,9.611687812379896e-05,0.0003628117913832,0.0003628117913832,0.0003882646994588,1.600000000000007e-05,5009264129198021140
2024-02-21 14:12:22.637347,2,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=-1 vae_layers=(75, 60, 30, 20), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.64,0.6648275862068966,0.934782608695652,0.774859287054409,0.935,-0.0135531135531135,0.0099759201926384,0.0506535947712418,0.0099759201926384,0.0506535947712418,0.0214285714285714,0.0214285714285714,0.0238095238095238,0.0045,0.0,0.0006164090368608,0.0042533081285444,3.1680212891029914e-05,0.004225,1.6235290960565794e-05,9.951898368989175e-05,0.0025657866632491,9.951898368989175e-05,0.0025657866632491,0.0004591836734693,0.0004591836734693,0.0005668934240362,2.025000000000013e-05,5009264129198021140
2024-02-21 14:12:22.465927,2,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6399999999999999,0.7177653399668324,0.7501132246376812,0.733582372367495,0.6950000000000001,0.0404761904761905,-0.0291269608556592,0.0458577370342075,0.0291269608556592,0.0783252695017401,0.0241758241758242,-0.0241758241758242,0.0354583304893864,0.00525,0.0024999999999999,0.0021273817651653,0.0022078932546011,0.0021677843960563,0.0006249999999999,0.0047675736961451,0.0002636621292608,0.0061348478425202,0.0002636621292608,0.0021029320458985,1.9321338002656548e-05,1.9321338002656548e-05,2.8708121577792284e-05,5.624999999999932e-07,5009264129198021140
2024-02-21 14:12:22.338832,2,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.69,0.7501008471157724,0.7952898550724637,0.7720066193348637,0.7050000000000001,-0.1093406593406593,-0.0752456094107056,-0.1379127408539173,0.1611234996364219,0.1725447754859518,0.1816849816849817,-0.1135531135531136,0.324478021978022,0.03875,0.0015999999999999,0.0011345402225812,0.0020511709724847,0.0015352441584795,0.0012249999999999,0.0058329308054582,0.025960782135088,0.0297716995474975,0.0056619017355884,0.0190199240898397,0.0128943095976063,0.0330094325698721,0.0524837889445719,0.0005405625,5009264129198021140
2024-02-21 14:12:22.251556,2,German Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 20), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.665,0.6755555555555556,0.963768115942029,0.7927596257094647,0.95,-0.0730769230769231,0.037517199862401,0.011437908496732,0.037517199862401,0.011437908496732,0.0238095238095238,0.0238095238095238,0.0255102040816326,0.005,0.0006249999999999,0.0012641975308641,0.0013127494223902,0.0001505975865183,0.0024999999999999,0.0030796401400797,0.0014075402855153,0.0001308257507796,0.0014075402855153,0.0001308257507796,0.0005668934240362,0.0005668934240362,0.0006507705122865,2.5000000000000208e-05,5009264129198021140
2024-02-21 14:12:22.141235,2,German Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 20), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}""}",0.67,0.6837198183122161,0.9408967391304348,0.7911392405063291,0.915,-0.0794871794871794,0.0518606640140494,0.0133689839572192,0.0705593566257854,0.1042780748663101,0.0745421245421246,0.0349816849816849,0.0782848616900341,0.016,0.0001,0.0005829979375897,0.000775804141068,4.0057683063612026e-05,0.0006249999999999,0.0001643655489809,0.0049786228074447,0.0108739168978237,0.0026895284719781,0.0001787297320483,0.0012237182841578,0.0055565283312536,0.0012260944087819,4.899999999999981e-05,5009264129198021140
