time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness
2023-12-05 07:26:09.698465,7,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,['sex'],{},0.6280548380687464,0.6640631412182267,0.667221117481354,0.10872025293423013,0.1359627521923466,0.13761611741790836,1.2596791130517218,0.021542105828928258,0.2300713593502335,0.00029615781619179505,0.0004961435597684557,0.0005145693668837973,0.0006222259955666708,0.00213312321798943,0.0006287557247312477,0.0024767215197016856,1.3275487796883221e-05,0.0015765268012095004
2023-12-05 07:26:09.541821,7,Compas Dataset,Reweighing Bias Mitigation,RandomForestClassifier,,['sex'],{},0.6284522153785018,0.6620857888316328,0.6750491065664449,0.0904709485451493,0.1133816731713702,0.1179830777131906,1.2175545850585237,0.0185186669234789,0.1964331575718536,0.0002599967178671,0.0005128447421924,0.0004268932132285,0.0003751784910805,0.0014614429927432,0.0003155445235793,0.0012507892696563,7.441059843901202e-06,0.000812133147075
2023-12-05 07:26:09.402777,7,Compas Dataset,FairBalance Bias Mitigation,RandomForestClassifier,,['sex'],{},0.6189151599443672,0.6582277678539318,0.6509736803496449,0.1023887892110378,0.1211628020272347,0.1274540958062466,1.2441810067136967,0.0199921132486645,0.2177972611519319,0.0001818318983443,0.0004573288799841,0.0004648147260228,0.000502701205808,0.0011667206375183,0.0004736648854913,0.0021007507060382,1.1475785248268694e-05,0.0013621413249226
2023-12-05 07:26:09.260009,7,Compas Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,['sex'],{},0.6203059805285118,0.6563405558721905,0.6633842144896942,0.0695315576051874,0.0856823273286362,0.0897161988700734,1.1651589044003956,0.0137357695123174,0.1492144072657248,0.000186806023223,0.0004110180724471,0.0003742105101951,0.0028955411081766,0.0027390829307691,0.0029142128912469,0.0102301032089891,5.5793607985768846e-05,0.0071668179544989
2023-12-05 07:26:09.124399,7,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,['sex'],{},0.6280548380687464,0.6640631412182267,0.667221117481354,0.1087202529342301,0.1359627521923466,0.1376161174179083,1.2596791130517218,0.0215421058289282,0.2300713593502335,0.0002961578161917,0.0004961435597684,0.0005145693668837,0.0006222259955666,0.0021331232179894,0.0006287557247312,0.0024767215197016,1.327548779688322e-05,0.0015765268012095
2023-12-05 07:26:08.990470,7,Compas Dataset,FYP VAE,RandomForestClassifier,,['sex'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000023195A00AC0>},0.6197099145638784,0.6633377273920582,0.6396276350468764,0.0485406283585913,0.0554292509312516,0.0597616730879142,1.0950921885933225,0.0093242734254338,0.1079605966561929,0.0002646550252932,0.0006142561444955,0.0008766574629185,0.0002531862271815,0.0007044622560586,0.0007382761522497,0.007112739633997,1.7274550627838112e-05,0.0023975860404663
2023-12-05 07:26:08.859458,7,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6818994635406318,0.6924873612420289,0.7690597857866799,0.1269295675585921,0.1094023342786805,0.1555282046465481,1.266776570254314,0.024320430913965,0.2359029207384015,0.0003159753613435,0.0006508066611859,0.0011563876494534,0.0007556723782161,0.0009044206968164,0.000428374587822,0.0017974323991216,6.448289302652864e-06,0.0011579970918075
2023-12-05 07:26:08.721436,7,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.680707331611365,0.6958172491238528,0.7554518625212566,0.0492195043786066,0.0479609582587751,0.0812174814953562,1.1389650791722838,0.0127202190162452,0.1299307138093308,0.0003177123573329,0.0006208973628801,0.0013843307702994,0.0003078776670234,0.00074671360866,0.0001251942644755,0.0004920145092887,2.330890000078492e-06,0.0003782878128291
2023-12-05 07:26:08.596588,7,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6818994635406318,0.6924873612420289,0.7690597857866799,0.1269295675585921,0.1094023342786805,0.1555282046465481,1.266776570254314,0.024320430913965,0.2359029207384015,0.0003159753613435,0.0006508066611859,0.0011563876494534,0.0007556723782161,0.0009044206968164,0.000428374587822,0.0017974323991216,6.448289302652864e-06,0.0011579970918075
2023-12-05 07:26:08.468537,7,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000023195A00AC0>},0.673554540035764,0.6907383535138545,0.7491308340719625,0.0461754615666639,0.0486252978291997,0.074398025129269,1.126380399209424,0.0116259115429265,0.1181750010169552,0.0001833320312442,0.0007081698249562,0.0009981754632008,0.0003572010025812,0.0001614032926794,0.0007016833317968,0.0020753104562883,1.616914326712698e-05,0.0016855374611773
