time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,race|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|race|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness
2024-01-06 22:05:28.909638,2,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6710709318497914,0.6886158488939186,0.7430426541474191,0.0528568773471753,0.0513977281873165,0.02549025640488528,0.01778579471725872,0.09299193840009529,0.070315564547906,1.1608410017226958,0.8952214142589611,0.02930491855285025,0.2816256335938081,4.352359268880962e-06,0.00021770818425671272,8.763191578119254e-05,9.553355537371659e-07,0.0016612725609966498,4.745485406050431e-05,0.0001346087455878991,9.689602075065655e-05,0.0016843255446369128,0.0005310978204807384,0.003127151051591756,3.747094435726436e-05,0.0010965874888127919
2024-01-06 22:05:28.899608,2,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6655076495132128,0.7075943282864696,0.6765446123719623,0.0670538491487409,0.0376914987851014,0.0321732620423538,0.011374450575377,0.1028418522550052,0.058718857424224,1.2003553338657067,0.9005217786930964,0.0279759981894185,0.3259963806206604,4.835954743201069e-07,0.0001369816808104,0.000178469127239,0.0005577367230667,0.0007934832852354,0.0005403746963758,3.439598111221408e-05,0.0001710483590641,0.0009171463299096,0.0002888440427463,0.0020659568076748,5.002828254970887e-05,8.541244306816857e-05
2024-01-06 22:05:28.879444,2,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6815020862308763,0.6986923831317424,0.7497771891946174,0.158223393065323,0.2084162592147981,0.1407806353520515,0.1690894425281938,0.2032810420857569,0.2273448697330378,1.367164449019668,0.6962393546549268,0.0635589531898924,0.5434911552024992,7.737527589122019e-06,0.0001684310125769,4.756915191247448e-06,0.000182932252119,0.0006474996922341,9.099216984430126e-06,1.0323754596532548e-06,0.0005716246523266,0.0006541413887346,0.0030100960680663,0.0004926819334491,1.0935097224720783e-05,5.290701194989472e-05
2024-01-06 22:05:28.868971,2,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6815020862308763,0.6942103620474407,0.7624177796746334,0.2537223540250266,0.1961108283279364,0.2211066205125654,0.137746310604791,0.2923218989786906,0.212469131922595,1.531341582293476,0.7179845545141084,0.0712113679755339,0.6110499034013677,7.737527589122019e-06,0.0001864537403308,2.7104947568928755e-05,0.0007381460029088,0.000848702806866,0.000111109308077,0.0002861231543094,0.0012182795101689,0.0008974189649569,0.0064761708092155,0.0008268018277708,3.122493491775733e-06,5.121196038837899e-05
2024-01-06 22:05:28.848968,2,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['z->s ADV loss', 'POS Y VEC loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, POS Y VEC loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6634214186369958,0.6779180869744861,0.7474361066479213,0.0565197629100828,0.0595112105389237,0.034441167049393,0.0427885329818333,0.0947809727230537,0.078376320775891,1.160988961293949,0.8857904315700604,0.0296124852745178,0.2664305055041973,9.478471296674203e-05,0.0003383494429324,0.0005855678250798,8.565531365854404e-06,0.0015201013652888,3.080558434326088e-06,0.0001848886450215,0.000131486917055,0.0013657121306723,0.0007741095778196,0.0021580717194378,1.706410795529507e-05,0.0023338455191245
2024-01-06 22:05:28.832411,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6731571627260083,0.7033707865168539,0.7524038461538461,0.053834290030609,0.0921564396610205,0.0323790047716427,0.0293878956299339,0.083148360760301,0.1113560999322904,1.1377954420531902,0.8393004785408263,0.0354262700667942,0.2485108711937426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 22:05:28.692069,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6648122392211405,0.7192982456140351,0.6899038461538461,0.0906702994126306,0.0658603341397164,0.0554192229038854,0.0172392592774758,0.1159203980099502,0.0890032813069672,1.2173507462686568,0.8550689811150061,0.0350490655968245,0.335238265875746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 22:05:28.531976,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6787204450625869,0.7116704805491991,0.7475961538461539,0.1446981480723811,0.23386227446737,0.1377641445126107,0.1701055013156924,0.1793723689246077,0.252921057657251,1.312300106609808,0.6740429149978744,0.0668657790432934,0.550764875842577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 22:05:28.389080,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6787204450625869,0.7078651685393258,0.7572115384615384,0.2265535115228367,0.2252433326292501,0.2105657805044308,0.1546614858716769,0.2574180380150529,0.2424260837861768,1.4508669228706763,0.689230392593252,0.0729784258386996,0.6182061566381096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 22:05:28.328421,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['z->s ADV loss', 'POS Y VEC loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, POS Y VEC loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6731571627260083,0.6963123644251626,0.7716346153846154,0.0535930700041129,0.0984996878788869,0.0361963190184049,0.0291911565796916,0.0833141982395714,0.1153318634004062,1.1331661365304626,0.8393353810433647,0.0337433578161602,0.218120615014521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
