time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|sex|unprivileged mean_pred,VAR|sex|privileged mean_pred,VAR|sex|unprivileged acc,VAR|sex|privileged acc,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[ERD] Error Rate Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[A_SPD] Absolute Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[FR] Flip Rate,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
2024-04-06 05:29:21.722015,1,Default Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}""}",0.7916666666666666,0.8006512301013025,0.9676432006996065,0.8762621263116215,0.9213333333333333,0.9229074889867841,0.918918918918919,0.8056167400881057,0.7702702702702703,-0.011284798035768429,0.006512890094979684,0.003988570067865127,0.03534646981783546,0.011284798035768429,0.006512890094979684,0.003988570067865127,1.004340502720912,0.0043217441785460275,0.014333333333333333,0.0009528888888888704,0.004331109908852741,0.0009528888888888704,0.0009528888888888923,0.004331109908852741,0.050443512575819624,0.006512890094979684,0.011284798035768429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915429562558053895
2024-04-06 05:05:49.892173,1,Default Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}""}",0.7903333333333333,0.7986311239193083,0.969392216878006,0.8757653565079991,0.9253333333333332,0.9262114537444934,0.9239864864864864,0.8045154185022027,0.768581081081081,-0.0133994014364152,0.0056616269302836,0.0022249672580069,0.0359343374211215,0.0133994014364152,0.0056616269302836,0.0022249672580069,1.00240800844011,0.0024022238647685,0.0146666666666666,0.0005315555555555,0.0024051138336792,0.0005315555555555,0.0005315555555555,0.0024051138336792,0.0297076140966412,0.0056616269302836,0.0133994014364152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915429562558053895
2024-04-06 04:48:54.395779,1,Default Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.7896666666666666,0.7955032119914347,0.9746392654132052,0.8760070740813519,0.934,0.9372246696035242,0.929054054054054,0.8034140969162996,0.768581081081081,-0.0033924304113699,0.0086491245073334,0.0081706155494701,0.0348330158352184,0.0033924304113699,0.0086491245073334,0.0081706155494701,1.008794553464157,0.0087178835709975,0.0056666666666666,0.001952,0.0087561066295699,0.001952,0.001952,0.0087561066295699,0.1223560941661057,0.0086491245073334,0.0033924304113699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915429562558053895
2024-04-06 04:35:23.557998,1,Default Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.7933333333333333,0.802540834845735,0.9667686926104068,0.877032923443078,0.9183333333333332,0.9196035242290748,0.9163851351351352,0.8056167400881057,0.7744932432432432,-0.0100076122291443,0.0032443302965691,0.0032183890939397,0.0311234968448624,0.0100076122291443,0.0032443302965691,0.0032183890939397,1.003512048559654,0.0034997572422722,0.0146666666666666,0.0007688888888889,0.0035058957189532,0.0007688888888889,0.0007688888888888,0.0035058957189532,0.0392509721435412,0.0032443302965691,0.0100076122291443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915429562558053895
2024-04-06 04:27:27.451767,1,Default Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.795,0.8028985507246377,0.9689549628334062,0.8781454329304538,0.92,0.9240088105726872,0.9138513513513512,0.808920704845815,0.7736486486486487,-0.0035164556740902,0.0104921819474057,0.0101574592213359,0.0352720561971663,0.0035164556740902,0.0104921819474057,0.0101574592213359,1.0111150015878574,0.0109928164159391,0.013,0.0024266666666666,0.011053683903437,0.0024266666666666,0.0024266666666666,0.011053683903437,0.125456871844354,0.0104921819474057,0.0035164556740903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915429562558053895
2024-04-06 04:12:12.174967,1,Default Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}""}",0.7906666666666666,0.7980596478620194,0.9711412330564058,0.8761341222879685,0.9276666666666666,0.9300660792951542,0.9239864864864864,0.8039647577092511,0.7702702702702703,-0.006366772781346,0.0066574594559669,0.0060795928086676,0.0336944874389808,0.006366772781346,0.0066574594559669,0.0060795928086676,1.0065797421256513,0.0065367321139967,0.0096666666666666,0.0014524444444444,0.0065581901085859,0.0014524444444444,0.0014524444444444,0.0065581901085859,0.0833603275889613,0.0066574594559669,0.006366772781346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915429562558053895
2024-04-06 03:56:07.025513,1,Default Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.795,0.8020231213872833,0.9707039790118058,0.8783382789317508,0.9226666666666666,0.9273127753303964,0.9155405405405406,0.8078193832599119,0.7753378378378378,0.0009478882936841,0.0096409187827098,0.0117722347898558,0.032481545422074,0.0009478882936841,0.0096409187827098,0.0117722347898558,1.0128582343092154,0.0126949990370417,0.0086666666666666,0.0028124444444444,0.0127762690853929,0.0028124444444444,0.0028124444444444,0.0127762690853929,0.1501060071190082,0.0096409187827098,0.0009478882936841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915429562558053895
2024-04-06 03:49:28.429462,1,Default Dataset,LFR,LogisticRegression,,['sex'],{'c': 'LFR'},0.7976666666666666,0.8143712574850299,0.9514648010494096,0.8775962895745109,0.8906666666666667,0.8992290748898678,0.8775337837837838,0.8094713656387665,0.7795608108108109,0.0118938260984392,0.0153106222136073,0.021695291106084,0.0299105548279557,0.0118938260984392,0.0153106222136073,0.021695291106084,1.0247230266309948,0.0241265454063984,0.0063333333333333,0.0051831111111111,0.0244223581539501,0.0051831111111111,0.0051831111111111,0.0244223581539501,0.194985333296441,0.0153106222136073,0.0118938260984392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915429562558053895
2024-04-06 03:48:15.897984,1,Default Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.7976666666666666,0.8032490974729242,0.9728902492348054,0.879968360688155,0.9233333333333332,0.9256607929515418,0.9197635135135136,0.8105726872246696,0.7778716216216216,-0.0075041853442628,0.0058061962912708,0.0058972794380283,0.0327010656030479,0.0075041853442628,0.0058061962912708,0.0058972794380283,1.0064117344854229,0.0063708860555975,0.0096666666666666,0.0014088888888889,0.0063912667583675,0.0014088888888889,0.0014088888888888,0.0063912667583675,0.0763398568793991,0.0058061962912708,0.0075041853442628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915429562558053895
2024-04-06 03:48:15.468627,1,Default Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.6866666666666666,0.8498701298701299,0.7153476169654569,0.7768281101614435,0.6416666666666667,0.6481277533039648,0.6317567567567568,0.6883259911894273,0.6841216216216216,0.008680136461286,0.0046286425017768,0.0163709965472079,0.0042043695678057,0.008680136461286,0.0046286425017768,0.0163709965472079,1.0259134490800723,0.0252589037635766,0.055,0.0039111111111111,0.0255833855685118,0.0039111111111111,0.0039111111111111,0.0255833855685118,0.0454755326887872,0.0046286425017768,0.008680136461286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915429562558053895
