data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC
Compas Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6404381084249999,0.657766487175,0.72600027405,0.6897609767249999,0.608692628675,0.5963706921,0.64022738475,0.6324667776,0.601167602725,0.63751428805,0.650699784775,0.646297519125,0.638014493525,-0.0148259255,0.013420018075000002,-0.00376166805,7.457302500000085e-05,-0.036096085475,0.0390597821,-0.00878323105,0.01268529125,0.0406259846,0.037429203174999995,0.0419062085,0.043435780975,0.051844596275,0.05146243755,0.946680946575,1.06680899435,0.08845417365,0.078571400875,0.24332406115,0.20107788597499998,0.0116574557,0.007994848775,0.084377311875,0.082386640125,0.016698213275000002,0.016698213275000002,0.193799837225,0.324035093175,0.1251684374,0.105610932325,4.804522925000001e+18,0.40024339359865235,0.2084492350763476,0.1511126564352067,0.2401947148897933,0.26672027572834467
Compas Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.637865090425,0.657094566525,0.719012522,0.68624497805,0.6034770515,0.590567335025,0.6389379939250001,0.628374611225,0.59511775235,0.634516185825,0.650444139,0.644574946925,0.634795727925,-0.0166206935,0.0164604112,-0.00771105505,0.007736649149999999,-0.037807276175,0.043820241574999995,-0.010058761150000001,0.0156484112,0.0404132999,0.0407445874,0.047616216,0.040835114049999996,0.051675535375000005,0.054423399124999994,0.9432207609500001,1.075059648,0.0887486445,0.082849357225,0.25,0.210570236375,0.011611949125,0.0084116113,0.0844257509,0.0872234274,0.016307323000000002,0.016307323000000002,0.185020505525,0.3101301919,0.12079078130000001,0.10494061889999999,4.804522925000001e+18,0.3963490960032455,0.20712795549675453,0.15500695411499205,0.24151599438500795,0.26181501705655275
Compas Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6412378303249999,0.6593580518,0.72375188215,0.689600390775,0.6054589708,0.59568946645,0.636584914525,0.624476022,0.59803804205,0.637558259475,0.644537027275,0.6484125571,0.640526621875,-0.007292776200000001,0.013881832799999999,0.00023389392499999963,-0.006726707849999999,-0.028786555599999996,0.0385468725,-0.010854297675,0.0040104054,0.0322228148,0.035499878400000004,0.034966344324999996,0.04090279055,0.04216833545,0.047005116949999995,0.956489250725,1.0659898604,0.072176014875,0.07165118067500001,0.24805285117500003,0.205180806675,0.009464253675000001,0.0072784503749999995,0.069506322725,0.07554512315,0.014670690824999999,0.014670690824999999,0.18526733239999998,0.31436249575,0.12088292642500001,0.106210526225,4.804522925000001e+18,0.3990264255481984,0.2064325452518016,0.15232962444778597,0.24221140475221406,0.2687092908119578
Compas Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}""}",0.641307371375,0.66030846855,0.720983509925,0.6888560488,0.602121001375,0.59127012675,0.62192960985,0.6231322734,0.59740003515,0.6363993774,0.6481823839249999,0.6509931520500001,0.639543725575,-0.009632023175,-0.0022973627249999995,-0.0063873126250000006,-0.014640562025000001,-0.031862146175,0.024529575025,-0.014593774775000002,0.00863865845,0.036075184924999996,0.042340613124999996,0.043710072174999996,0.046985847275,0.048711721525,0.049027032375,0.9520109124499999,1.043100794125,0.083663242925,0.07726305182500001,0.243949930425,0.216446453375,0.010949955325,0.007600089725,0.080349137425,0.079955274225,0.015191910050000002,0.015191910050000002,0.19073189355,0.311194938825,0.12847654035,0.11052962927500001,4.804522925000001e+18,0.39739221139997916,0.2047287899750208,0.1539638386939844,0.2439151599310156,0.26930411305196633
Compas Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.6414464534000001,0.658799844075,0.7268665082,0.69056264275,0.60865785825,0.5885972047,0.650797668575,0.64726670315,0.598489230275,0.63606140845,0.6593608735750001,0.6520944901,0.6370547753,-0.03708626075,0.02454155585,-0.0296099996,0.018146215625,-0.058669498274999995,0.052308438325,-0.016033081575,0.022306098375,0.043599021249999995,0.04511033545,0.04339728395,0.049801649775,0.059019441075,0.057150264775,0.910784379475,1.0890459719,0.103488940325,0.08410566752500001,0.23324061194999998,0.1983310154,0.01326797385,0.0089168235,0.096256210175,0.09008521505,0.018559330399999997,0.018559330399999997,0.199358607375,0.353812424525,0.11633815027500001,0.11475258719999999,4.804522925000001e+18,0.40073018083424367,0.20792767741575635,0.1506258693328846,0.2407162724171154,0.26890491498925084
Compas Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.64193324065,0.66013651355,0.7235273477249999,0.689902274675,0.6044158554,0.5916958075750001,0.64084864035,0.628694252825,0.59567834145,0.6384872962,0.655831401875,0.64885506705,0.6385091854,-0.014802730525000002,0.017407545975,-0.006894259825,0.009640918675,-0.036998445025,0.04517029895,-0.010367770799999999,0.017322216374999998,0.035624065025,0.040113932125,0.038228763975,0.043267829375,0.048088604024999995,0.0535280993,0.943428825975,1.078006432875,0.0832585945,0.081530035625,0.241863699575,0.20771905417499997,0.010821367575000001,0.0083247576,0.0792917749,0.08616951175,0.01644679195,0.01644679195,0.2006277522,0.337297819425,0.11960221742500002,0.11325520495000001,4.804522925000001e+18,0.39885257303126614,0.20556328236873384,0.15250347704601355,0.24308066755398644,0.27037694552882224
Compas Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.6420375521249999,0.66039026795,0.723190880075,0.689974006175,0.604102920725,0.59335342815,0.639731571275,0.624581000625,0.5955955273,0.640325987175,0.6529079735,0.64544954865,0.63939735435,-0.010110791525,0.0175637665,0.0027607727500000012,0.00566841955,-0.03122757255,0.044136044025,-0.0051235615250000005,0.013510619074999999,0.037006047675,0.040589231399999995,0.04966490435,0.04274251605,0.048854178799999995,0.053039511775000006,0.9537642012750001,1.0760632131999999,0.08426978832500001,0.080707654575,0.246140472775,0.20330319894999999,0.010986999,0.008245496299999999,0.08043844089999999,0.085445914475,0.015300235425,0.015300235425,0.1940738472,0.3291336299,0.1263355886,0.1089383849,4.804522925000001e+18,0.39874826146788794,0.20535465925711205,0.15260778866693642,0.24328929060806356,0.2701465920419873
Compas Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.637447844175,0.6553589081,0.7224688740749999,0.686878513625,0.6079276773,0.59848821555,0.6439740994500001,0.6259045557,0.59931267265,0.633411068525,0.647121892725,0.645403965425,0.6351437857,-0.0059414865,0.0197196786,0.0002608414499999993,0.004476205950000001,-0.027416340174999998,0.0446614268,-0.011992896875,0.011978106825,0.0390263896,0.0389030671,0.0492250959,0.04392370565,0.045006064325,0.053688610250000005,0.9605129236,1.07590782975,0.07599528332500001,0.080889205625,0.251668984675,0.194262865175,0.01009926285,0.0083237903,0.07344204762499999,0.08547553975000001,0.0157104694,0.0157104694,0.20398759795000002,0.3383144799,0.1372147668,0.109425441825,4.804522925000001e+18,0.3983657857948773,0.20956189150512267,0.15299026427870538,0.23908205842129462,0.26025394762428966
Compas Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.64248956885,0.6598599782,0.7262768505249999,0.6911312492499999,0.6069193324750001,0.591184926775,0.64834478325,0.6373367008249999,0.59697192675,0.638086915325,0.657555642975,0.651013109,0.638836490425,-0.024076628524999998,0.023765097525,-0.016679215625,0.014801442100000001,-0.046151774075,0.051372856425,-0.01292619365,0.018719152625000002,0.039678064075000005,0.040375803875,0.044977889775,0.04514811175,0.054411436675,0.058381177125,0.9308047619250001,1.0866671831999999,0.09416212915,0.087663556475,0.24454102925,0.2144297635,0.012198018750000001,0.009091449875000001,0.088528846725,0.092486780075,0.0171838881,0.0171838881,0.196758422225,0.34084755107500003,0.1184255867,0.106060381075,4.804522925000001e+18,0.4003824757062806,0.2065368567687194,0.15097357441187675,0.24210709311312323,0.2709272583334998
Compas Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}""}",0.640507649475,0.660077879975,0.719185257125,0.68785580895,0.601043115475,0.5925375853,0.62413893045,0.6174658799,0.59539295065,0.6358623176,0.6435066917000001,0.64961063515,0.6399064407,-0.0026570599500000004,0.00386232485,1.5106550000000768e-05,-0.014662124600000001,-0.024928294525,0.028745979799999998,-0.0137483176,0.0036002509500000003,0.03306014615,0.04411950825,0.0440557365,0.0454689354,0.042077982274999995,0.05121693985,0.962333587925,1.0496845133000001,0.072454629825,0.07975333585,0.25177329625,0.22183588319999997,0.009437509824999999,0.007940976225,0.0700308342,0.08267427232499999,0.01365543045,0.01365543045,0.18235673485,0.296826666325,0.129526326725,0.0998796441,4.804522925000001e+18,0.39645340754322633,0.2045897079317737,0.15490264261396605,0.244054241911034,0.26760486125632194
