data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.016856036931480044,0.023321667571824262,0.028004654044782126,0.019056280065811896,0.023795526071525977,0.05279007787569748,0.02194615275344214,0.04277144978473777,0.015277057975978937,0.04725743296750447,0.05779537607984595,0.04762138782818494,0.04065041373475906,0.02650425851739127,0.035921371601653915,0.03256082741767009,0.08396883121215558,0.04848290903381568,0.02884408733147073,0.005076329955128844,0.05261837343894597,0.005076329955128844,0.005076329955128842,0.05261837343894597,0.0883237832033002,0.035921371601653915,0.026504258517391265,2.72365761164148e+18,0.01874994053212889,0.01722280650950943,0.016500957907944716,0.014377750360689561,0.03294327316845991
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.01614755460922317,0.022981873244797398,0.02693775030525807,0.01695628120224612,0.02598324540684585,0.04317856896579923,0.02781905041794146,0.045398331709235996,0.016887141283538465,0.04504250078729035,0.05578363145269656,0.044223712135302976,0.04845732888190306,0.02987812105100385,0.032740969502272704,0.03761220719168835,0.0776452055226888,0.053437744654551214,0.02443802060326945,0.0056078249445623,0.059566690271751696,0.0056078249445623,0.00560782494456228,0.059566690271751696,0.10694597687847342,0.032740969502272704,0.029878121051003854,2.72365761164148e+18,0.017612367730275805,0.018590043728649752,0.01621713102815727,0.0171442587861528,0.03305477608313771
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.016267860442058666,0.021073942173978098,0.026753120334126284,0.017586381710243786,0.0226347565789935,0.039296600493506355,0.0253039016606668,0.04331183673210526,0.015885466367262523,0.04693930623080698,0.05436665818048716,0.042978294218473524,0.0439050175655836,0.02840013767327996,0.036019490024640555,0.039624744095886844,0.07692363308180673,0.057778436194838224,0.018977381000985415,0.006200051613106201,0.06405973119850267,0.006200051613106201,0.006200051613106198,0.06405973119850267,0.1071498853975196,0.036019490024640555,0.02840013767327994,2.72365761164148e+18,0.017537262094524064,0.01559984495387842,0.016115924094143308,0.01559408106518851,0.03320648981379057
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.01729519125888242,0.025900781475965376,0.02733341496917907,0.018377862008645968,0.027176403888094596,0.04875098244557161,0.027003815298285393,0.04327976631924828,0.021545841713543276,0.04557799838735262,0.05911780132910505,0.043948699953220885,0.052998121903732875,0.027118610962604366,0.03532051891600268,0.03744308527289603,0.07665260158303262,0.052309015149841646,0.025294450229437028,0.0055459800623130955,0.05834148359625636,0.0055459800623130955,0.005545980062313095,0.05834148359625636,0.1120890903933042,0.03532051891600268,0.027118610962604362,2.72365761164148e+18,0.01823010504248253,0.020832569176470046,0.0161441754474802,0.01695721407009818,0.03417010201876108
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.017309810973744448,0.021914452042819103,0.03477898618082297,0.020557120947821514,0.031242901035102556,0.0518554670132581,0.029796868820197168,0.037496714323035314,0.020829863265789977,0.04423231258226804,0.05279975719197299,0.04003101761578911,0.04536050034349019,0.025654527273053437,0.032714612102762185,0.03129285303398152,0.06877200678217862,0.04526026231277845,0.022098352652296087,0.004916641677272644,0.049334551558967384,0.004916641677272644,0.004916641677272642,0.049334551558967384,0.0880201638146801,0.032714612102762185,0.02565452727305345,2.72365761164148e+18,0.02223504021212896,0.018078987283833354,0.019697395996898452,0.018529647239321597,0.03464536660179405
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}""}",0.015079219875714145,0.02099596301245125,0.02728800262677261,0.01642091192786844,0.022871303956121462,0.04150128384361264,0.023160369363174685,0.03702582810211846,0.017916298674665668,0.04201043879702078,0.05356358474814368,0.03981983481066668,0.043418239403522,0.021697621044050375,0.03324790688614293,0.028122762923317345,0.06911468801399043,0.04234108531342253,0.023376969987491083,0.0043269824371329,0.045633076354168634,0.0043269824371329,0.004326982437132888,0.045633076354168634,0.07500713345652499,0.03324790688614293,0.021697621044050392,2.72365761164148e+18,0.0164654129266725,0.01643978803807285,0.017050883824824715,0.013971540115660543,0.030288273328415376
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.013875670729286731,0.02343360162128594,0.02897241333852124,0.015684202699951806,0.03178986477547597,0.04304887759510622,0.03323909029310063,0.04190966854621768,0.016449702469267535,0.04167108535490089,0.054927763859098,0.038328972026075325,0.04838979007103722,0.021418395092518375,0.03452494598518238,0.026912469171115505,0.0649442896823313,0.04148313791753433,0.016136838695836472,0.004164355686060885,0.043521257300694685,0.004164355686060885,0.004164355686060882,0.043521257300694685,0.07221344749675301,0.03452494598518238,0.021418395092518368,2.72365761164148e+18,0.019304915237156724,0.020728712909561058,0.017132574035292208,0.01959793268779665,0.028548151043550542
Compas Dataset,RandomForestClassifier,['sex'],FairBalance Bias Mitigation,{},0.017054228746562337,0.024138219210516194,0.023028507781279496,0.019292215567348874,0.01704386462769816,0.03877066552518811,0.018136906834280923,0.04380292299486738,0.0196658188204526,0.04003913663622985,0.059429140864497444,0.040587537302891726,0.049894061519885034,0.04003913663622985,0.05078772558485717,0.040587537302891726,0.08150801350286958,0.05250133988914769,0.014886220681644469,0.00653068496848584,0.06524391959461442,0.00653068496848584,0.0065306849684858516,0.06524391959461442,0.11403788522146167,0.05078772558485717,0.040039136636229836,2.72365761164148e+18,0.017359597339614983,0.014525716003386972,0.013528389676921807,0.012759477905167597,0.033350162698019
Compas Dataset,RandomForestClassifier,['sex'],FairMask Bias Mitigation,{},0.015699008043168376,0.02268512469685813,0.022490622901329964,0.017584131668723597,0.01877059569394848,0.035754441361670296,0.02107884912790155,0.03617695877624265,0.018231214596117297,0.03672000855815912,0.05130858000439677,0.038945986287808126,0.04190460905632595,0.03672000855815912,0.03833897366985345,0.038945986287808126,0.0777818571325384,0.05480552117772718,0.0,0.0061470176559206054,0.06514225870048261,0.0061470176559206054,0.006147017655920606,0.06514225870048261,0.10169034556868686,0.03833897366985345,0.036720008558159115,2.72365761164148e+18,0.016688509628667844,0.014518031116505709,0.01358706121139955,0.01420351759379369,0.03121353718063604
Compas Dataset,RandomForestClassifier,['sex'],LFR,{'c': 'LFR'},0.014456404954553206,0.02169591415499302,0.020231350913879457,0.015305010154216725,0.01598827219434371,0.04685151842301328,0.016625313016224653,0.040943142047649705,0.018661901479253493,0.051482347412517275,0.06435439771265913,0.04948020183275956,0.050719840021664124,0.03197943295414263,0.04008458927790753,0.03530942959699206,0.09050635506809655,0.04931246241533669,0.01939360823037022,0.005644282835037267,0.056741563943312485,0.005644282835037267,0.005644282835037275,0.056741563943312485,0.0961494215715237,0.04008458927790753,0.03197943295414262,2.72365761164148e+18,0.01441534652041874,0.014546146563698202,0.012951617280513616,0.012422122037460803,0.028759030715362538
Compas Dataset,RandomForestClassifier,['sex'],No Bias Mitigation,{},0.01602236054857818,0.02229200556371482,0.023368008225287076,0.01720653090686791,0.0176270057649922,0.03393360317606363,0.01956342074348158,0.04093851997475821,0.018260371249185964,0.0388777376221692,0.05225601399590914,0.036658695520336265,0.046312184491927984,0.0388777376221692,0.05225601399590914,0.036658695520336265,0.07645637565700716,0.04673102605802495,0.014048541312606681,0.006045684301466683,0.05958576498798439,0.006045684301466683,0.006045684301466685,0.05958576498798439,0.10463873132365722,0.05225601399590914,0.038877737622169235,2.72365761164148e+18,0.01544161806773201,0.014624022654300623,0.014793010243754632,0.013157591719346561,0.03181004286348678
Compas Dataset,RandomForestClassifier,['sex'],Reweighing Bias Mitigation,{},0.01535949192592306,0.022065178569094027,0.023259985728650553,0.01801777340293073,0.017999009089731337,0.03198760715375703,0.019642260650443798,0.037023127496322035,0.018453360631795684,0.03340776183191972,0.05057630332012985,0.03278950544202911,0.043998608883276724,0.03340776183191972,0.05057630332012985,0.03278950544202911,0.06675568280372923,0.04178081999882841,0.013484459883731606,0.00543104421452465,0.05273500908729196,0.00543104421452465,0.00543104421452465,0.05273500908729196,0.09488166667918584,0.05057630332012985,0.03340776183191973,2.72365761164148e+18,0.017221906524949798,0.013506144263953862,0.013768241208662099,0.01296678319793824,0.029989824117636947
